"gene","has_TES_binding","has_TEAD1_binding","has_promoter_DMR","is_hypermethylated","is_hypomethylated","log2FC_expression","padj_expression","is_DEG","expression_direction","regulatory_class","epigenetic_subclass"
"RNU6-1096P",FALSE,FALSE,FALSE,FALSE,FALSE,-1.87610466480813,0.352714649817147,FALSE,"Down","Not regulated",NA
"SLC25A51",FALSE,FALSE,FALSE,FALSE,FALSE,0.196965274709415,0.352714649817147,FALSE,"Up","Not regulated",NA
"RRAGA",FALSE,FALSE,FALSE,FALSE,FALSE,0.233822707426954,0.352853061237175,FALSE,"Up","Not regulated",NA
"ATP5PBP8",FALSE,FALSE,FALSE,FALSE,FALSE,0.801739627901893,0.352946369680639,FALSE,"Up","Not regulated",NA
"RN7SL635P",FALSE,FALSE,FALSE,FALSE,FALSE,-1.86523437019363,0.353052223576502,FALSE,"Down","Not regulated",NA
"ENKUR",FALSE,TRUE,FALSE,FALSE,FALSE,-0.487384774298666,0.35307109806889,FALSE,"Down","Not regulated",NA
"GOLGA8R",FALSE,FALSE,FALSE,FALSE,FALSE,0.543942404130058,0.353161797177637,FALSE,"Up","Not regulated",NA
"LIMS1-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.706854045767604,0.353176831131896,FALSE,"Down","Not regulated",NA
"ENSG00000232830.5",FALSE,FALSE,FALSE,FALSE,FALSE,0.551771081974179,0.353176831131896,FALSE,"Up","Not regulated",NA
"ENSG00000286558.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.67180381756637,0.353176831131896,FALSE,"Down","Not regulated",NA
"RNU6-6P",FALSE,FALSE,FALSE,FALSE,FALSE,0.957352591058559,0.353176831131896,FALSE,"Up","Not regulated",NA
"ZFP91",FALSE,FALSE,FALSE,FALSE,FALSE,0.174814767847861,0.353176831131896,FALSE,"Up","Not regulated",NA
"LOC107984450",FALSE,FALSE,FALSE,FALSE,FALSE,2.20246177804499,0.353176831131896,FALSE,"Up","Not regulated",NA
"TRAPPC4",FALSE,FALSE,FALSE,FALSE,FALSE,-0.233436656055729,0.353189890927238,FALSE,"Down","Not regulated",NA
"ENSG00000266289.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.552570893799796,0.35319627335985,FALSE,"Down","Not regulated",NA
"ENSG00000290789.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.37501934163991,0.353200275483002,FALSE,"Down","Not regulated",NA
"ENSG00000286676.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.322027641604082,0.353351373371747,FALSE,"Up","Not regulated",NA
"ENSG00000266368.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.96260662009833,0.353572482568832,FALSE,"Down","Not regulated",NA
"SMARCD1",FALSE,FALSE,FALSE,FALSE,FALSE,0.183871012722785,0.353644203558866,FALSE,"Up","Not regulated",NA
"ENSG00000207223.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.894118874865077,0.35377721973348,FALSE,"Down","Not regulated",NA
"CCDC47",FALSE,FALSE,FALSE,FALSE,FALSE,-0.190113386883536,0.353813547167072,FALSE,"Down","Not regulated",NA
"ENSG00000270108.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.308870462195984,0.353914084468883,FALSE,"Down","Not regulated",NA
"THORLNC",FALSE,TRUE,FALSE,FALSE,FALSE,-0.833203697366345,0.354058014579511,FALSE,"Down","Not regulated",NA
"C4orf51",FALSE,TRUE,FALSE,FALSE,FALSE,-0.804446603249678,0.354058014579511,FALSE,"Down","Not regulated",NA
"SNORA1B",FALSE,FALSE,FALSE,FALSE,FALSE,-1.07364306417037,0.354108635950902,FALSE,"Down","Not regulated",NA
"CCND2",FALSE,FALSE,FALSE,FALSE,FALSE,1.06656407114923,0.354140036967265,FALSE,"Up","Not regulated",NA
"ZNF528",FALSE,FALSE,FALSE,FALSE,FALSE,0.154573708080438,0.354178184850831,FALSE,"Up","Not regulated",NA
"ENSG00000250651.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.921471812498643,0.354181282377325,FALSE,"Up","Not regulated",NA
"ENPP7P1",FALSE,FALSE,FALSE,FALSE,FALSE,1.42281745517717,0.354196023799768,FALSE,"Up","Not regulated",NA
"ENSG00000232300.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.553726411747869,0.354248317888925,FALSE,"Up","Not regulated",NA
"ENSG00000182625.3",FALSE,FALSE,FALSE,FALSE,FALSE,0.718052111747081,0.354267058676336,FALSE,"Up","Not regulated",NA
"ENSG00000288543.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.80914823723896,0.354298546839415,FALSE,"Down","Not regulated",NA
"TNFAIP8",FALSE,FALSE,FALSE,FALSE,FALSE,-0.286187167240937,0.354298546839415,FALSE,"Down","Not regulated",NA
"ENSG00000254028.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.00286356835013,0.354298546839415,FALSE,"Down","Not regulated",NA
"PARP4P1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.1532035781385,0.354298546839415,FALSE,"Down","Not regulated",NA
"ENSG00000248785.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.08771867462111,0.354305588045691,FALSE,"Down","Not regulated",NA
"SMC2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.221766920774778,0.354314960365055,FALSE,"Down","Not regulated",NA
"PTGDR2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.561722453157253,0.354321133754724,FALSE,"Down","Not regulated",NA
"RN7SL775P",FALSE,FALSE,FALSE,FALSE,FALSE,-0.6414274200928,0.354321133754724,FALSE,"Down","Not regulated",NA
"ZFP57",FALSE,FALSE,FALSE,FALSE,FALSE,2.19613946062033,0.354333115060137,FALSE,"Up","Not regulated",NA
"ENSG00000259759.1",FALSE,FALSE,FALSE,FALSE,FALSE,2.19613946062033,0.354333115060137,FALSE,"Up","Not regulated",NA
"DDX42",FALSE,TRUE,TRUE,TRUE,FALSE,-0.165422002745543,0.354333115060137,FALSE,"Down","Poised (bound + methylated)",NA
"ILRUN",FALSE,FALSE,FALSE,FALSE,FALSE,0.14742548925155,0.354477883967844,FALSE,"Up","Not regulated",NA
"MAP1S",FALSE,FALSE,TRUE,TRUE,FALSE,0.174654372237091,0.354509707365837,FALSE,"Up","Not regulated",NA
"ENSG00000275576.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.433965791781787,0.354548968047436,FALSE,"Up","Not regulated",NA
"TUB",FALSE,FALSE,FALSE,FALSE,FALSE,-0.177187850985345,0.354607604891528,FALSE,"Down","Not regulated",NA
"NEK4",FALSE,FALSE,FALSE,FALSE,FALSE,-0.171526774663238,0.354789763590791,FALSE,"Down","Not regulated",NA
"ENSG00000286869.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.28210206991863,0.354789763590791,FALSE,"Up","Not regulated",NA
"ENSG00000288533.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.918557603158593,0.354789763590791,FALSE,"Down","Not regulated",NA
"ENSG00000278989.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.931026575110517,0.354861776817397,FALSE,"Down","Not regulated",NA
"SCAT8",FALSE,FALSE,FALSE,FALSE,FALSE,0.778784144268683,0.354867625832771,FALSE,"Up","Not regulated",NA
"ERP27",FALSE,FALSE,FALSE,FALSE,FALSE,1.74448902788562,0.354870677600505,FALSE,"Up","Not regulated",NA
"PPP1R13B-DT",FALSE,FALSE,FALSE,FALSE,FALSE,1.39905900862561,0.354870702518232,FALSE,"Up","Not regulated",NA
"ENSG00000285954.1",FALSE,FALSE,FALSE,FALSE,FALSE,2.18469998722202,0.354876779223918,FALSE,"Up","Not regulated",NA
"ENSG00000258790.1",FALSE,FALSE,FALSE,FALSE,FALSE,2.18469998722202,0.354876779223918,FALSE,"Up","Not regulated",NA
"RPL5P24",FALSE,FALSE,FALSE,FALSE,FALSE,-0.775312971246856,0.354885302448744,FALSE,"Down","Not regulated",NA
"HS1BP3-IT1",FALSE,TRUE,FALSE,FALSE,FALSE,-0.903518682743179,0.354913228732491,FALSE,"Down","Not regulated",NA
"NOP9",FALSE,FALSE,FALSE,FALSE,FALSE,-0.178222086230531,0.354913228732491,FALSE,"Down","Not regulated",NA
"LNCATV",FALSE,TRUE,FALSE,FALSE,FALSE,-1.39617338197324,0.354914913581879,FALSE,"Down","Not regulated",NA
"RNU6-479P",FALSE,FALSE,FALSE,FALSE,FALSE,1.6252658807321,0.355000867014624,FALSE,"Up","Not regulated",NA
"PTGS2",FALSE,FALSE,FALSE,FALSE,FALSE,-1.3815697091057,0.355071010267589,FALSE,"Down","Not regulated",NA
"ENSG00000238178.7",FALSE,FALSE,FALSE,FALSE,FALSE,-1.08139339044329,0.355093790009372,FALSE,"Down","Not regulated",NA
"SLC35F4",FALSE,FALSE,FALSE,FALSE,FALSE,0.760713773471533,0.355209815450081,FALSE,"Up","Not regulated",NA
"MDH2",FALSE,FALSE,TRUE,TRUE,FALSE,0.172147674287945,0.355253452528642,FALSE,"Up","Not regulated",NA
"ENSG00000240751.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.470610747787845,0.355290490000545,FALSE,"Up","Not regulated",NA
"RNU6-1294P",FALSE,FALSE,FALSE,FALSE,FALSE,-0.702037946354932,0.355371595178074,FALSE,"Down","Not regulated",NA
"RN7SL684P",FALSE,FALSE,FALSE,FALSE,FALSE,-1.66455983433105,0.355376908944017,FALSE,"Down","Not regulated",NA
"ANKRD40",FALSE,FALSE,FALSE,FALSE,FALSE,0.14914431317945,0.355376908944017,FALSE,"Up","Not regulated",NA
"CDK5R2",FALSE,FALSE,FALSE,FALSE,FALSE,0.484485094633166,0.355381830414356,FALSE,"Up","Not regulated",NA
"ZBP1",FALSE,FALSE,TRUE,TRUE,FALSE,0.843572634624378,0.35542337618528,FALSE,"Up","Not regulated",NA
"PLD4",FALSE,FALSE,FALSE,FALSE,FALSE,-1.13728245377603,0.355447119056839,FALSE,"Down","Not regulated",NA
"ENSG00000250842.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.804991539040025,0.355556753053875,FALSE,"Up","Not regulated",NA
"MTOR",FALSE,FALSE,FALSE,FALSE,FALSE,0.139644653849207,0.355607397579695,FALSE,"Up","Not regulated",NA
"ENSG00000274515.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.917144951202746,0.35561530580015,FALSE,"Up","Not regulated",NA
"RNA5SP78",FALSE,FALSE,FALSE,FALSE,FALSE,-1.17877230820036,0.35564079519559,FALSE,"Down","Not regulated",NA
"LINC01833",FALSE,FALSE,FALSE,FALSE,FALSE,2.17906949811706,0.355701611824459,FALSE,"Up","Not regulated",NA
"ENSG00000272054.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.270012963399959,0.355737243711699,FALSE,"Up","Not regulated",NA
"ENSG00000260185.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.833983354117632,0.355737243711699,FALSE,"Down","Not regulated",NA
"RPL34P10",FALSE,FALSE,FALSE,FALSE,FALSE,-0.563726295344214,0.355787793862885,FALSE,"Down","Not regulated",NA
"ENSG00000269940.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.677469187318991,0.355863454159517,FALSE,"Down","Not regulated",NA
"KCNE1",FALSE,FALSE,FALSE,FALSE,FALSE,0.539954475578645,0.355956621357788,FALSE,"Up","Not regulated",NA
"ENSG00000284699.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.3605972746901,0.355959046199801,FALSE,"Up","Not regulated",NA
"TMEM51-AS2",FALSE,FALSE,TRUE,TRUE,FALSE,0.792049555332927,0.356001245049379,FALSE,"Up","Not regulated",NA
"OR5B19P",FALSE,FALSE,FALSE,FALSE,FALSE,-0.401710733974539,0.356069294566529,FALSE,"Down","Not regulated",NA
"RN7SL113P",FALSE,FALSE,FALSE,FALSE,FALSE,0.823376333120303,0.356123846818803,FALSE,"Up","Not regulated",NA
"RNU7-40P",FALSE,FALSE,FALSE,FALSE,FALSE,0.701147925153372,0.356205425097226,FALSE,"Up","Not regulated",NA
"ENSG00000277411.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.764290402614265,0.356330044586346,FALSE,"Down","Not regulated",NA
"ENSG00000215840.3",FALSE,FALSE,FALSE,FALSE,FALSE,-1.07583434351028,0.356384500680107,FALSE,"Down","Not regulated",NA
"EIF3KP1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.03520346586164,0.356384500680107,FALSE,"Down","Not regulated",NA
"PRG4",FALSE,FALSE,FALSE,FALSE,FALSE,-0.601259310842437,0.356445996184619,FALSE,"Down","Not regulated",NA
"LINC01847",FALSE,FALSE,FALSE,FALSE,FALSE,0.666078059526959,0.356445996184619,FALSE,"Up","Not regulated",NA
"PRANCR",FALSE,FALSE,FALSE,FALSE,FALSE,0.338449920949574,0.356445996184619,FALSE,"Up","Not regulated",NA
"MAP2K1",FALSE,FALSE,TRUE,TRUE,FALSE,0.171305212827362,0.356445996184619,FALSE,"Up","Not regulated",NA
"ENSG00000262172.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.725866345385658,0.356451038856223,FALSE,"Down","Not regulated",NA
"DPRXP2",FALSE,FALSE,FALSE,FALSE,FALSE,1.69094765494067,0.356576448949822,FALSE,"Up","Not regulated",NA
"RAB19",FALSE,FALSE,TRUE,TRUE,FALSE,1.07353676576876,0.356576448949822,FALSE,"Up","Not regulated",NA
"ENSG00000279431.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.29561486955492,0.356576448949822,FALSE,"Up","Not regulated",NA
"ENSG00000267783.3",FALSE,FALSE,FALSE,FALSE,FALSE,1.44907262382634,0.356659664780962,FALSE,"Up","Not regulated",NA
"ENSG00000238251.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.940149854135087,0.356739510383564,FALSE,"Down","Not regulated",NA
"PEX11B",FALSE,FALSE,FALSE,FALSE,FALSE,0.245966130873144,0.356774498611787,FALSE,"Up","Not regulated",NA
"ENSG00000230863.3",FALSE,FALSE,FALSE,FALSE,FALSE,-1.38608878964534,0.356899673347585,FALSE,"Down","Not regulated",NA
"ENSG00000267312.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.85980843204783,0.356899673347585,FALSE,"Up","Not regulated",NA
"ENSG00000250731.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.585572942377881,0.356979304249726,FALSE,"Up","Not regulated",NA
"NMI",FALSE,FALSE,FALSE,FALSE,FALSE,-0.270875374237187,0.357028835234695,FALSE,"Down","Not regulated",NA
"MAPKAPK5",FALSE,FALSE,FALSE,FALSE,FALSE,0.158436754420155,0.357028835234695,FALSE,"Up","Not regulated",NA
"ENSG00000278638.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.383196938340733,0.357028835234695,FALSE,"Up","Not regulated",NA
"ENSG00000250600.2",FALSE,FALSE,FALSE,FALSE,FALSE,1.06508710196418,0.357082142383124,FALSE,"Up","Not regulated",NA
"ENSG00000251205.3",FALSE,FALSE,FALSE,FALSE,FALSE,-1.8598490491955,0.357186864079834,FALSE,"Down","Not regulated",NA
"LOC100288637",FALSE,FALSE,FALSE,FALSE,FALSE,-1.8598490491955,0.357186864079834,FALSE,"Down","Not regulated",NA
"NUP133",FALSE,FALSE,FALSE,FALSE,FALSE,0.154177637652475,0.35723183280213,FALSE,"Up","Not regulated",NA
"GTF2IRD1P1",FALSE,FALSE,FALSE,FALSE,FALSE,0.66928347498096,0.357378485924507,FALSE,"Up","Not regulated",NA
"ENSG00000235119.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.2619464861877,0.357556701714183,FALSE,"Up","Not regulated",NA
"ZC2HC1C",FALSE,FALSE,FALSE,FALSE,FALSE,0.257006739618396,0.357556701714183,FALSE,"Up","Not regulated",NA
"DIDO1",FALSE,FALSE,FALSE,FALSE,FALSE,0.140212174015364,0.357613936540835,FALSE,"Up","Not regulated",NA
"ENSG00000230107.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.991549253543088,0.357742470801847,FALSE,"Down","Not regulated",NA
"LINC02251",FALSE,FALSE,FALSE,FALSE,FALSE,0.918678590058703,0.357777395489323,FALSE,"Up","Not regulated",NA
"ENSG00000272263.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.589930066084653,0.357914215296603,FALSE,"Down","Not regulated",NA
"USP7-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.964942477202367,0.357914215296603,FALSE,"Down","Not regulated",NA
"RPL21P34",FALSE,FALSE,FALSE,FALSE,FALSE,1.09233013799127,0.358113195099758,FALSE,"Up","Not regulated",NA
"RPS18P5",FALSE,FALSE,FALSE,FALSE,FALSE,-0.329666440784507,0.358113195099758,FALSE,"Down","Not regulated",NA
"MRPL3",FALSE,FALSE,FALSE,FALSE,FALSE,-0.232989147999211,0.358113195099758,FALSE,"Down","Not regulated",NA
"ENSG00000290826.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.70317930588082,0.358117891634161,FALSE,"Down","Not regulated",NA
"ENSG00000261546.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.4213395564941,0.358197225899938,FALSE,"Up","Not regulated",NA
"ENSG00000273524.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.62683903802996,0.358197225899938,FALSE,"Down","Not regulated",NA
"ENSG00000264296.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.814669245914588,0.358197225899938,FALSE,"Down","Not regulated",NA
"ENSG00000259410.5",FALSE,FALSE,FALSE,FALSE,FALSE,1.26594925565311,0.358394512778197,FALSE,"Up","Not regulated",NA
"ENSG00000286667.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.63547013911164,0.358394512778197,FALSE,"Up","Not regulated",NA
"RNU6-1069P",FALSE,FALSE,FALSE,FALSE,FALSE,1.18185653297938,0.358586645513093,FALSE,"Up","Not regulated",NA
"ZZEF1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.139362370778538,0.358607020528266,FALSE,"Down","Not regulated",NA
"AVL9",FALSE,FALSE,FALSE,FALSE,FALSE,-0.137253144683598,0.358630028280677,FALSE,"Down","Not regulated",NA
"ENSG00000258272.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.89135339453094,0.358630028280677,FALSE,"Up","Not regulated",NA
"EEF1B2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.309179595393665,0.358849648151577,FALSE,"Down","Not regulated",NA
"CXCL10",FALSE,FALSE,FALSE,FALSE,FALSE,0.413646254698407,0.358956765343783,FALSE,"Up","Not regulated",NA
"LGALS12",FALSE,FALSE,TRUE,TRUE,FALSE,-1.74533967855252,0.358956765343783,FALSE,"Down","Not regulated",NA
"MPHOSPH10",FALSE,FALSE,FALSE,FALSE,FALSE,0.207994049587827,0.358987694153308,FALSE,"Up","Not regulated",NA
"ENSG00000240440.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.85395858281192,0.358987694153308,FALSE,"Down","Not regulated",NA
"FBXW11P1",FALSE,FALSE,FALSE,FALSE,FALSE,0.630910434950567,0.358987694153308,FALSE,"Up","Not regulated",NA
"ENSG00000226268.3",FALSE,FALSE,FALSE,FALSE,FALSE,1.81857293836894,0.358994543498648,FALSE,"Up","Not regulated",NA
"ENSG00000253227.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.389943922746466,0.358998651377622,FALSE,"Down","Not regulated",NA
"ENSG00000272864.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.22489236994766,0.359030950465777,FALSE,"Down","Not regulated",NA
"IKBKE-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.518068086788514,0.359030950465777,FALSE,"Down","Not regulated",NA
"ENSG00000270059.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.38094992153939,0.359030950465777,FALSE,"Down","Not regulated",NA
"ATP2B4",FALSE,FALSE,FALSE,FALSE,FALSE,0.148562657930584,0.359134305719766,FALSE,"Up","Not regulated",NA
"RN7SL752P",FALSE,FALSE,FALSE,FALSE,FALSE,-0.784799947945867,0.359195801124149,FALSE,"Down","Not regulated",NA
"MIR4714",FALSE,FALSE,FALSE,FALSE,FALSE,-0.978215325864788,0.359195801124149,FALSE,"Down","Not regulated",NA
"ENSG00000226976.3",FALSE,FALSE,FALSE,FALSE,FALSE,1.53348420644169,0.359250678447215,FALSE,"Up","Not regulated",NA
"AP3D1",FALSE,FALSE,TRUE,TRUE,FALSE,0.146143921723403,0.359250678447215,FALSE,"Up","Not regulated",NA
"GAPDHP22",FALSE,FALSE,FALSE,FALSE,FALSE,-1.53565502134679,0.359270007280792,FALSE,"Down","Not regulated",NA
"ENSG00000279417.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.3708247519906,0.359270007280792,FALSE,"Up","Not regulated",NA
"CLDN6",FALSE,FALSE,FALSE,FALSE,FALSE,0.850286942525932,0.359286702406274,FALSE,"Up","Not regulated",NA
"PGA5",FALSE,FALSE,FALSE,FALSE,FALSE,1.42223642162657,0.359386422310349,FALSE,"Up","Not regulated",NA
"SLC26A11",FALSE,FALSE,TRUE,TRUE,FALSE,-0.178449485612442,0.359386422310349,FALSE,"Down","Not regulated",NA
"ENSG00000259100.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.688549411273296,0.359454807955252,FALSE,"Up","Not regulated",NA
"OR2C1",FALSE,FALSE,FALSE,FALSE,FALSE,1.82649074954258,0.359463002764913,FALSE,"Up","Not regulated",NA
"ENSG00000286953.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.47950016423408,0.359520303994222,FALSE,"Up","Not regulated",NA
"TPM4",FALSE,FALSE,TRUE,TRUE,FALSE,0.202965644186691,0.359574013224555,FALSE,"Up","Not regulated",NA
"ENSG00000283491.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.619102995045794,0.359637201017508,FALSE,"Up","Not regulated",NA
"PTCD1",FALSE,FALSE,TRUE,TRUE,FALSE,0.261116649539266,0.359637201017508,FALSE,"Up","Not regulated",NA
"DSCR9",TRUE,TRUE,FALSE,FALSE,FALSE,0.583068760177342,0.359672744180409,FALSE,"Up","Not regulated",NA
"EYS",TRUE,FALSE,FALSE,FALSE,FALSE,0.338288833362757,0.35969036409992,FALSE,"Up","Not regulated",NA
"ENSG00000255456.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.989864284812973,0.35978559638294,FALSE,"Down","Not regulated",NA
"MFSD10",FALSE,FALSE,FALSE,FALSE,FALSE,-0.177135457628372,0.359794309099069,FALSE,"Down","Not regulated",NA
"ENSG00000290116.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.58534048033071,0.359837908575571,FALSE,"Down","Not regulated",NA
"ENSG00000206957.2",FALSE,FALSE,FALSE,FALSE,FALSE,-1.79861271710166,0.359866867098778,FALSE,"Down","Not regulated",NA
"ENSG00000254236.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.835007803857957,0.360136017347727,FALSE,"Up","Not regulated",NA
"ENSG00000238259.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.698921628059038,0.36017272444385,FALSE,"Down","Not regulated",NA
"ENSG00000238055.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.19585165881309,0.36017272444385,FALSE,"Up","Not regulated",NA
"ENSG00000274080.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.14538839426037,0.36017272444385,FALSE,"Up","Not regulated",NA
"ANAPC2",FALSE,FALSE,FALSE,FALSE,FALSE,0.179694258896332,0.36017272444385,FALSE,"Up","Not regulated",NA
"APOA5",FALSE,FALSE,FALSE,FALSE,FALSE,1.23013632156622,0.360181777334193,FALSE,"Up","Not regulated",NA
"ZNF623",FALSE,FALSE,TRUE,TRUE,FALSE,-0.154793144845674,0.360210508474645,FALSE,"Down","Not regulated",NA
"MCL1",FALSE,FALSE,FALSE,FALSE,FALSE,0.162638921686887,0.360223526129183,FALSE,"Up","Not regulated",NA
"ENSG00000240710.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.813624769429037,0.360223526129183,FALSE,"Up","Not regulated",NA
"RNU6-759P",FALSE,FALSE,FALSE,FALSE,FALSE,-0.472703453555415,0.360223526129183,FALSE,"Down","Not regulated",NA
"B3GALNT2",FALSE,FALSE,TRUE,TRUE,FALSE,0.154561111971232,0.360285209289445,FALSE,"Up","Not regulated",NA
"TSKU",FALSE,FALSE,FALSE,FALSE,FALSE,0.261249269982072,0.360436976378312,FALSE,"Up","Not regulated",NA
"ENSG00000273451.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.408128640185071,0.360525498157034,FALSE,"Down","Not regulated",NA
"ENSG00000271947.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.32849364479758,0.360570533256284,FALSE,"Up","Not regulated",NA
"OBSCN-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,0.747492937802164,0.36075344403075,FALSE,"Up","Not regulated",NA
"RNU7-110P",FALSE,FALSE,FALSE,FALSE,FALSE,0.868593202425094,0.36075344403075,FALSE,"Up","Not regulated",NA
"ENSG00000269971.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.710179958263835,0.360836522771233,FALSE,"Up","Not regulated",NA
"NAGS",FALSE,FALSE,FALSE,FALSE,FALSE,-0.27810519428801,0.361078107155711,FALSE,"Down","Not regulated",NA
"RNU6-302P",FALSE,FALSE,FALSE,FALSE,FALSE,0.685150585324489,0.361088732578747,FALSE,"Up","Not regulated",NA
"ENSG00000270689.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.498900986166392,0.361088732578747,FALSE,"Up","Not regulated",NA
"ZNF385A",FALSE,FALSE,FALSE,FALSE,FALSE,0.216931661679706,0.361088732578747,FALSE,"Up","Not regulated",NA
"ENSG00000266155.2",FALSE,FALSE,FALSE,FALSE,FALSE,1.27909192715248,0.361203095827443,FALSE,"Up","Not regulated",NA
"ENSG00000279838.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.340337781750154,0.361293373727436,FALSE,"Up","Not regulated",NA
"ACSS2",FALSE,TRUE,FALSE,FALSE,FALSE,0.181578993149221,0.361390183033835,FALSE,"Up","Not regulated",NA
"ENSG00000223812.8",FALSE,FALSE,FALSE,FALSE,FALSE,-1.05755769736505,0.361390288882157,FALSE,"Down","Not regulated",NA
"RAB11FIP2",FALSE,FALSE,FALSE,FALSE,FALSE,0.164687285383062,0.361475529226195,FALSE,"Up","Not regulated",NA
"GLYR1",FALSE,FALSE,TRUE,TRUE,FALSE,0.18079746435287,0.361475529226195,FALSE,"Up","Not regulated",NA
"ENSG00000262147.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.691324876596025,0.361475529226195,FALSE,"Down","Not regulated",NA
"KATNBL1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.199033083345626,0.361535991297569,FALSE,"Down","Not regulated",NA
"ZNF322",FALSE,FALSE,FALSE,FALSE,FALSE,0.208439593443955,0.361691207399111,FALSE,"Up","Not regulated",NA
"ENSG00000273249.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.716637898113259,0.36171526507568,FALSE,"Up","Not regulated",NA
"PIWIL2-DT",FALSE,FALSE,FALSE,FALSE,FALSE,0.719176993618174,0.361726202494534,FALSE,"Up","Not regulated",NA
"SRP68",FALSE,FALSE,TRUE,TRUE,FALSE,0.171227664071397,0.361726202494534,FALSE,"Up","Not regulated",NA
"ENSG00000279253.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.319255858771358,0.361726202494534,FALSE,"Down","Not regulated",NA
"ENSG00000290870.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.403813226159753,0.36184391423455,FALSE,"Down","Not regulated",NA
"LOC554206",FALSE,FALSE,FALSE,FALSE,FALSE,1.37473462260986,0.362137720583306,FALSE,"Up","Not regulated",NA
"TMEM78",FALSE,FALSE,FALSE,FALSE,FALSE,1.17673222406059,0.362235445382944,FALSE,"Up","Not regulated",NA
