"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","is_significant","ensembl_id","gene_symbol","tes_bound","tead1_bound"
"ENSG00000064961.19",340.07662889249,-0.7502288777301,0.172288934926182,-4.35448090761918,1.33382604379896e-05,7.56384024303224e-05,TRUE,"ENSG00000064961","HMG20B",FALSE,TRUE
"ENSG00000166912.17",1005.72868790559,-0.554787034359103,0.127454199760632,-4.35283447231267,1.3438861832858e-05,7.61707423224631e-05,TRUE,"ENSG00000166912","MTMR10",FALSE,TRUE
"ENSG00000165181.17",95.1982090517664,-1.06947473405614,0.24619037762839,-4.34409640359888,1.39850095823174e-05,7.90683764134751e-05,TRUE,"ENSG00000165181","SHOC1",FALSE,TRUE
"ENSG00000163812.16",1170.718803028,0.548475478089069,0.126396812912138,4.33931414449771,1.42928085667642e-05,8.06475284710711e-05,TRUE,"ENSG00000163812","ZDHHC3",FALSE,TRUE
"ENSG00000147853.17",969.515672407108,-0.682547132465733,0.157375367575112,-4.33706457994431,1.44398208521244e-05,8.14229473281807e-05,TRUE,"ENSG00000147853","AK3",FALSE,TRUE
"ENSG00000094631.22",661.388131172121,-0.587013244895383,0.135405506855623,-4.33522430901788,1.45611564447155e-05,8.20526479950392e-05,TRUE,"ENSG00000094631","HDAC6",FALSE,TRUE
"ENSG00000107816.17",1401.36829201164,-0.59335217553631,0.136935335213005,-4.33308301771301,1.47035632339112e-05,8.28001717389748e-05,TRUE,"ENSG00000107816","LZTS2",FALSE,TRUE
"ENSG00000138311.18",171.257304508521,-0.882558863610655,0.204147962605892,-4.32313334086237,1.53828695914652e-05,8.62252993866156e-05,TRUE,"ENSG00000138311","ZNF365",FALSE,TRUE
"ENSG00000205269.6",506.568596070955,0.627523196716731,0.14523765287061,4.32066467829648,1.55559912719506e-05,8.71238106390135e-05,TRUE,"ENSG00000205269","TMEM170B",FALSE,TRUE
"ENSG00000124602.10",41.1783978493715,1.45062873655703,0.335897214855648,4.31866854621119,1.56973320255941e-05,8.78429941096176e-05,TRUE,"ENSG00000124602","UNC5CL",FALSE,TRUE
"ENSG00000188643.11",1740.59495498673,0.798567437310049,0.185173082904237,4.3125459963478,1.61385293958462e-05,9.01337662805169e-05,TRUE,"ENSG00000188643","S100A16",FALSE,TRUE
"ENSG00000091879.14",188.771630638535,0.864063084893916,0.200691681694561,4.30542550442604,1.66665070872443e-05,9.29297296026783e-05,TRUE,"ENSG00000091879","ANGPT2",FALSE,TRUE
"ENSG00000170006.13",354.986914685694,-0.633930753741743,0.147487529060166,-4.29819902591993,1.72191514911699e-05,9.5724823236235e-05,TRUE,"ENSG00000170006","TMEM154",FALSE,TRUE
"ENSG00000095383.20",183.606028676427,0.794077912111639,0.184759788384521,4.29789360041379,1.72428892942886e-05,9.58132608454758e-05,TRUE,"ENSG00000095383","TBC1D2",FALSE,TRUE
"ENSG00000240137.8",19.1516490672844,-1.94456838645211,0.452510619541694,-4.29728784801024,1.72900609173079e-05,9.60233489952834e-05,TRUE,"ENSG00000240137","ERICH6-AS1",FALSE,TRUE
"ENSG00000118046.17",1317.52805443194,-0.570143790434567,0.132692633115875,-4.29672527439172,1.73339802000486e-05,9.6224977845277e-05,TRUE,"ENSG00000118046","STK11",FALSE,TRUE
"ENSG00000147799.12",460.01936880001,-0.621222693863982,0.14477022264394,-4.29109441512618,1.77794695843505e-05,9.85208846396765e-05,TRUE,"ENSG00000147799","ARHGAP39",FALSE,TRUE
"ENSG00000061936.10",924.562112159093,0.538576622815562,0.125549601973035,4.2897517343881,1.78872961000053e-05,9.90698962864796e-05,TRUE,"ENSG00000061936","SFSWAP",FALSE,TRUE
"ENSG00000088970.16",387.689877290622,-0.617387980787179,0.143997216544644,-4.28749940868314,1.8069573839347e-05,9.99816393834403e-05,TRUE,"ENSG00000088970","KIZ",FALSE,TRUE
"ENSG00000005059.16",189.866389966754,-0.962411560990388,0.224595379432326,-4.28509065245653,1.82664689958043e-05,0.000100988837703366,TRUE,"ENSG00000005059","MCUB",FALSE,TRUE
"ENSG00000174282.12",4414.62453681569,-0.505483352137504,0.118147501188281,-4.27840916696122,1.88233773236796e-05,0.000103915566541646,TRUE,"ENSG00000174282","ZBTB4",FALSE,TRUE
"ENSG00000131242.18",213.138735817869,0.763232800722558,0.178535231851536,4.27497022748562,1.9116283832013e-05,0.000105395541179324,TRUE,"ENSG00000131242","RAB11FIP4",FALSE,TRUE
"ENSG00000136869.16",1574.88133341775,-0.512380920567493,0.120095909535362,-4.26643107621101,1.98624819745985e-05,0.000109314450374783,TRUE,"ENSG00000136869","TLR4",FALSE,TRUE
"ENSG00000151789.13",66.9637815431165,-1.07661687759722,0.252569068500038,-4.26266321521893,2.02004852739742e-05,0.000111030757894232,TRUE,"ENSG00000151789","ZNF385D",FALSE,TRUE
"ENSG00000175764.17",327.808851005083,0.625537791583023,0.146826899227656,4.26037595885699,2.0408332091605e-05,0.000112010054045506,TRUE,"ENSG00000175764","TTLL11",FALSE,TRUE
"ENSG00000038532.17",870.786718346222,0.585975264106059,0.137631530525186,4.25756555834297,2.06665066371328e-05,0.000113372076461584,TRUE,"ENSG00000038532","CLEC16A",FALSE,TRUE
"ENSG00000135766.9",561.672588986407,-0.618977628921077,0.1456229740348,-4.25054929020443,2.13246899357004e-05,0.000116643650199013,TRUE,"ENSG00000135766","EGLN1",FALSE,TRUE
"ENSG00000145494.12",174.97148452437,-0.885700049629592,0.208433104749071,-4.24932522449287,2.1441542708863e-05,0.000117226190686409,TRUE,"ENSG00000145494","NDUFS6",FALSE,TRUE
"ENSG00000155962.13",67.0594316414992,1.11552910141311,0.26274440266879,4.24568169704961,2.17929823916459e-05,0.000119070938697029,TRUE,"ENSG00000155962","CLIC2",FALSE,TRUE
"ENSG00000115977.21",3587.91024466226,0.528443868863834,0.124502869296323,4.24443124765352,2.19148543645223e-05,0.000119659825277944,TRUE,"ENSG00000115977","AAK1",FALSE,TRUE
"ENSG00000285219.4",90.896559225551,1.04428113445435,0.246188803280691,4.24178971804709,2.21744406125966e-05,0.000120902311192405,TRUE,"ENSG00000285219","LOC100506207",FALSE,TRUE
"ENSG00000081377.17",677.531543168175,0.56883087637447,0.134262804867707,4.23669740055673,2.26831503505188e-05,0.000123517353495739,TRUE,"ENSG00000081377","CDC14B",FALSE,TRUE
"ENSG00000084636.18",98.9837366715707,-0.934785147353433,0.221182297475931,-4.22631086674175,2.37553758995394e-05,0.000128963178608847,TRUE,"ENSG00000084636","COL16A1",FALSE,TRUE
"ENSG00000113312.12",900.450965967493,0.626693321954967,0.14841427359289,4.22259467895942,2.41505896017705e-05,0.000130983111542861,TRUE,"ENSG00000113312","TTC1",FALSE,TRUE
"ENSG00000177669.4",14.7313624100648,2.44917666915598,0.580408399325849,4.2197471159975,2.44576506377372e-05,0.000132506421366736,TRUE,"ENSG00000177669","MBOAT4",FALSE,TRUE
"ENSG00000100221.11",1403.8699817678,0.593660863645858,0.140739021645749,4.21816818607814,2.46295082797052e-05,0.000133388893055648,TRUE,"ENSG00000100221","JOSD1",FALSE,TRUE
"ENSG00000255043.1",32.3580583339962,-1.6667418404158,0.395572098913928,-4.21349697056987,2.51446961386681e-05,0.000135875761762373,TRUE,"ENSG00000255043","NAV2-AS5",FALSE,TRUE
"ENSG00000134697.13",1010.79724372703,0.659777959137706,0.156639161917207,4.21208815893969,2.53020750785482e-05,0.000136617530800847,TRUE,"ENSG00000134697","GNL2",FALSE,TRUE
"ENSG00000241852.11",110.91438232744,-0.943715808592737,0.224433055435611,-4.20488776379683,2.61211747295651e-05,0.000140682426385582,TRUE,"ENSG00000241852","C8orf58",FALSE,TRUE
"ENSG00000237928.6",17.8633155713878,-1.9400594243039,0.461628479885962,-4.20264240365578,2.6381717802693e-05,0.000142001328925914,TRUE,"ENSG00000237928","NFIA-AS2",FALSE,TRUE
"ENSG00000164182.12",234.507355577053,0.752063651481911,0.179053636695448,4.20021433444044,2.66662423424655e-05,0.000143322613906467,TRUE,"ENSG00000164182","NDUFAF2",FALSE,TRUE
"ENSG00000135253.16",166.51128297473,0.784737806720128,0.186901098212756,4.19867948462686,2.68476009267624e-05,0.000144196894487972,TRUE,"ENSG00000135253","KCP",FALSE,TRUE
"ENSG00000137656.12",256.08079895056,-0.684698180151227,0.163250168144124,-4.19416523691876,2.73878290745411e-05,0.000146829194760734,TRUE,"ENSG00000137656","BUD13",FALSE,TRUE
"ENSG00000180139.11",13.0942255833135,-2.64946557556655,0.632404044923657,-4.18951396157877,2.7955258271836e-05,0.000149658662407837,TRUE,"ENSG00000180139","ACTA2-AS1",FALSE,TRUE
"ENSG00000103064.15",449.204313392741,-0.577442175061164,0.137987348397833,-4.18474723781439,2.85483581149671e-05,0.000152593332564784,TRUE,"ENSG00000103064","SLC7A6",FALSE,TRUE
"ENSG00000156313.15",247.21914403284,-0.778260811641582,0.186380127705343,-4.1756641183977,2.97117950313038e-05,0.000158363447924577,TRUE,"ENSG00000156313","RPGR",FALSE,TRUE
"ENSG00000108395.14",1620.45054396396,-0.606863909920837,0.145416251179345,-4.1732880953751,3.00234902280695e-05,0.000159849203145308,TRUE,"ENSG00000108395","TRIM37",FALSE,TRUE
"ENSG00000136710.10",283.801766578641,0.798245894612804,0.191298719887033,4.1727717523891,3.00916357864665e-05,0.000160161812033014,TRUE,"ENSG00000136710","CCDC115",FALSE,TRUE
"ENSG00000132185.18",10.4587583344245,3.57170731162914,0.856627531652705,4.1694986206411,3.05270463459976e-05,0.000162301253761285,TRUE,"ENSG00000132185","FCRLA",FALSE,TRUE
"ENSG00000154655.16",594.986167577105,0.545829964767326,0.130944255397154,4.16841474344805,3.06725446899523e-05,0.000162947294030075,TRUE,"ENSG00000154655","L3MBTL4",FALSE,TRUE
"ENSG00000103145.11",348.870929937504,0.675316603404334,0.162148836135379,4.16479463867697,3.11632941735518e-05,0.000165399183826126,TRUE,"ENSG00000103145","HCFC1R1",FALSE,TRUE
"ENSG00000242247.11",749.756847832113,0.645487231373119,0.155643855986976,4.1472066293907,3.36556301007078e-05,0.000177876838845626,TRUE,"ENSG00000242247","ARFGAP3",FALSE,TRUE
"ENSG00000141338.15",9.75463264610472,-2.90206606244615,0.700125371389222,-4.14506627104191,3.39715446715424e-05,0.000179434835858024,TRUE,"ENSG00000141338","ABCA8",FALSE,TRUE
"ENSG00000175029.17",1451.50372275082,0.512436465827295,0.12364199800254,4.14451783460154,3.40529454586459e-05,0.000179836823902252,TRUE,"ENSG00000175029","CTBP2",FALSE,TRUE
"ENSG00000187134.14",190.319738396706,0.873504623350685,0.21078097511277,4.14413408460298,3.41100130564182e-05,0.000180082207569228,TRUE,"ENSG00000187134","AKR1C1",FALSE,TRUE
"ENSG00000187775.17",217.033361811616,0.783081316177416,0.189086575167101,4.14139034188643,3.45206903944523e-05,0.000182080560763782,TRUE,"ENSG00000187775","DNAH17",FALSE,TRUE
"ENSG00000050405.14",2292.38880250927,0.668275838578281,0.161804733194699,4.13013776163239,3.62545921203672e-05,0.00019025119498604,TRUE,"ENSG00000050405","LIMA1",FALSE,TRUE
"ENSG00000136861.19",1833.21186392218,-0.483121388716902,0.117104795862736,-4.12554742235484,3.69853958974665e-05,0.000193786815956369,TRUE,"ENSG00000136861","CDK5RAP2",FALSE,TRUE
"ENSG00000287747.1",5.54592281127199,5.53539817139767,1.34280918421636,4.12225224288141,3.75186042042123e-05,0.000196398820713312,TRUE,"ENSG00000287747","LOC124901872",FALSE,TRUE
"ENSG00000164040.18",678.603091170012,-0.655743135513263,0.159311520481989,-4.1161061894918,3.85326828893373e-05,0.000201427850474763,TRUE,"ENSG00000164040","PGRMC2",FALSE,TRUE
"ENSG00000273008.1",17.0278473825357,-2.08782111596279,0.507491363838252,-4.11400324169501,3.88855969448172e-05,0.000203085171743781,TRUE,"ENSG00000273008","CSGALNACT2-DT",FALSE,TRUE
"ENSG00000135390.21",430.084884805502,-0.778051844115263,0.189406085256974,-4.10785029984465,3.99358801708599e-05,0.000208058585528185,TRUE,"ENSG00000135390","ATP5MC2",FALSE,TRUE
"ENSG00000102804.16",2558.76288550405,-0.511743788220032,0.124830406673138,-4.09951230520307,4.14021658164684e-05,0.000215005162582755,TRUE,"ENSG00000102804","TSC22D1",FALSE,TRUE
"ENSG00000117597.18",897.940517636242,0.534615443647541,0.130410974307634,4.0994666782138,4.14103283637957e-05,0.000215014679587498,TRUE,"ENSG00000117597","UTP25",FALSE,TRUE
"ENSG00000159387.8",13.5847484131196,2.71852035872715,0.665187162093958,4.08685030867021,4.37269045672594e-05,0.000225766149010589,TRUE,"ENSG00000159387","IRX6",FALSE,TRUE
"ENSG00000251209.10",9.49797872843488,4.54628925580106,1.11252778077121,4.08645009534015,4.3802364877392e-05,0.000226121387561588,TRUE,"ENSG00000251209","LINC00923",FALSE,TRUE
"ENSG00000167123.20",859.469173194009,-0.633879534631026,0.15550291629525,-4.07631927254336,4.57541862097253e-05,0.000235552924700205,TRUE,"ENSG00000167123","CERCAM",FALSE,TRUE
"ENSG00000175785.13",7.07048941992526,-4.7930889303672,1.1760503357214,-4.07558144815891,4.58995129291792e-05,0.000236265290980203,TRUE,"ENSG00000175785","PRIMA1",FALSE,TRUE
"ENSG00000132824.14",3600.38116240716,0.513246050325667,0.125933141069404,4.07554394313733,4.59069118423226e-05,0.000236267572948487,TRUE,"ENSG00000132824","SERINC3",FALSE,TRUE
"ENSG00000113812.14",490.77358254002,-0.599932374515611,0.147237961091234,-4.07457676043117,4.6098106778932e-05,0.000237144749384077,TRUE,"ENSG00000113812","ACTR8",FALSE,TRUE
"ENSG00000180777.15",35.1565348240868,-1.34186784744343,0.329571488124805,-4.07155320103199,4.6700692976377e-05,0.000240134595673868,TRUE,"ENSG00000180777","ANKRD30B",FALSE,TRUE
"ENSG00000147162.15",5699.09846234218,-0.542257635363715,0.13332221341676,-4.06727147312384,4.75668180732449e-05,0.000244292361099483,TRUE,"ENSG00000147162","OGT",FALSE,TRUE
"ENSG00000140743.8",286.963639686463,-0.728745352713564,0.179286235450377,-4.0647032990732,4.80936027710953e-05,0.000246611266047722,TRUE,"ENSG00000140743","CDR2",FALSE,TRUE
"ENSG00000008853.18",290.714818857035,0.622520594356594,0.153165330492934,4.06437013097631,4.81623462446771e-05,0.000246902894240747,TRUE,"ENSG00000008853","RHOBTB2",FALSE,TRUE
"ENSG00000135709.14",760.243025578351,0.527188682431136,0.129992103028745,4.05554391496041,5.00177736085307e-05,0.000255797009023573,TRUE,"ENSG00000135709","KIAA0513",FALSE,TRUE
"ENSG00000173193.15",27701.1813014346,-0.507392495203562,0.125301629581115,-4.04936868658278,5.13559840928182e-05,0.000262088351512146,TRUE,"ENSG00000173193","PARP14",FALSE,TRUE
"ENSG00000119321.10",1164.30133184887,-0.512068032071813,0.126502817067945,-4.04787848951046,5.16839640581217e-05,0.000263603737406348,TRUE,"ENSG00000119321","FKBP15",FALSE,TRUE
"ENSG00000291158.1",67.9130296074656,-1.00667895843772,0.248830685808465,-4.04563832297034,5.21807433429719e-05,0.000265858030579581,TRUE,"ENSG00000291158","LINC00869",FALSE,TRUE
"ENSG00000133937.5",30.9601406414762,-1.58147764675059,0.390979260018141,-4.04491441995469,5.23422410957998e-05,0.00026656090637813,TRUE,"ENSG00000133937","GSC",FALSE,TRUE
"ENSG00000054938.17",21.2827634146415,1.96889485270484,0.486884741824222,4.04386230163618,5.25778060961201e-05,0.000267519909747305,TRUE,"ENSG00000054938","CHRDL2",FALSE,TRUE
"ENSG00000179270.7",15.6907947418014,-2.18691790821032,0.541461481694428,-4.03891686139273,5.36985925900972e-05,0.000272854718489218,TRUE,"ENSG00000179270","PCARE",FALSE,TRUE
"ENSG00000287769.1",62.3345842761957,-1.05576831034043,0.261997187777449,-4.02969329288086,5.58496754028787e-05,0.000282980574893345,TRUE,"ENSG00000287769","LOC124902204",FALSE,TRUE
"ENSG00000196859.8",9.0452629641155,4.35945619547054,1.08303375555471,4.02522652051386,5.69204967967675e-05,0.000288105414273968,TRUE,"ENSG00000196859","KRT39",FALSE,TRUE
"ENSG00000185115.6",267.779796112159,-0.954248665973324,0.237327245515514,-4.02081380880033,5.79974328538119e-05,0.000293163214163435,TRUE,"ENSG00000185115","NSMCE3",FALSE,TRUE
"ENSG00000124507.11",16.2603678983646,2.2300095324759,0.554779118456622,4.01963494711141,5.82883874887125e-05,0.000294502446261577,TRUE,"ENSG00000124507","PACSIN1",FALSE,TRUE
"ENSG00000271826.5",50.9846447834829,-1.16302467817867,0.289905655150889,-4.01173505074727,6.02741240196917e-05,0.000303902544856893,TRUE,"ENSG00000271826","PLS3-AS1",FALSE,TRUE
"ENSG00000137310.13",487.698861710129,-0.677296964106397,0.168960726453495,-4.00860589512687,6.10782491932883e-05,0.000307363847199647,TRUE,"ENSG00000137310","TCF19",FALSE,TRUE
"ENSG00000285278.1",43.0386361378851,1.22980537854001,0.307026561876642,4.00553414995451,6.18774928906298e-05,0.00031106329414073,TRUE,"ENSG00000285278","TFAP2A-AS2",FALSE,TRUE
"ENSG00000204469.13",6537.02374966353,-0.512375959103311,0.127916373564149,-4.00555413530667,6.18722610058045e-05,0.00031106329414073,TRUE,"ENSG00000204469","PRRC2A",FALSE,TRUE
"ENSG00000106633.18",10.1053625979222,3.84183732000509,0.959910275030406,4.00228794288445,6.27328860774285e-05,0.000314993451931248,TRUE,"ENSG00000106633","GCK",FALSE,TRUE
"ENSG00000184381.20",198.568141406304,0.731979547690025,0.18309809820164,3.99774522444204,6.39487271742105e-05,0.000320763491531835,TRUE,"ENSG00000184381","PLA2G6",FALSE,TRUE
"ENSG00000119383.21",2473.348116804,-0.487986926849197,0.122274532701619,-3.99091222078116,6.58196398964156e-05,0.000329661092303368,TRUE,"ENSG00000119383","PTPA",FALSE,TRUE
"ENSG00000106723.17",2358.79059386569,-0.477802145896237,0.119791106820306,-3.98862785876891,6.6456580713418e-05,0.000332704072759526,TRUE,"ENSG00000106723","SPIN1",FALSE,TRUE
"ENSG00000127528.6",53.9068885901329,-1.21509969001533,0.304644440899498,-3.98858317068778,6.64690989158071e-05,0.00033271770586091,TRUE,"ENSG00000127528","KLF2",FALSE,TRUE
"ENSG00000110987.9",47.444692034852,-1.14300740304588,0.286734316297807,-3.98629441290428,6.71132270136586e-05,0.000335744049366709,TRUE,"ENSG00000110987","BCL7A",FALSE,TRUE
"ENSG00000206190.13",331.590342621542,-0.678164124181172,0.170347203149236,-3.98106990689512,6.86057669320011e-05,0.000342504510750472,TRUE,"ENSG00000206190","ATP10A",FALSE,TRUE
"ENSG00000118412.13",848.338658766468,-0.514769551334985,0.129321143943682,-3.9805521018215,6.87553923311698e-05,0.000342999437025286,TRUE,"ENSG00000118412","CASP8AP2",FALSE,TRUE
"ENSG00000104881.16",276.392434468915,-0.610400304756551,0.153566265553331,-3.97483329139477,7.04285712250698e-05,0.000350522741007058,TRUE,"ENSG00000104881","PPP1R13L",FALSE,TRUE
"ENSG00000072310.18",1433.44804923149,-0.543184818827232,0.136662206335875,-3.97465278361045,7.04820051980911e-05,0.000350737291615699,TRUE,"ENSG00000072310","SREBF1",FALSE,TRUE
"ENSG00000106086.21",830.217818266023,0.542934752490269,0.136765070199575,3.96983492713447,7.19224424446702e-05,0.000357486322060368,TRUE,"ENSG00000106086","PLEKHA8",FALSE,TRUE
"ENSG00000188060.8",30.5658970216722,-1.4325812788608,0.361248861884907,-3.9656354109628,7.32006808643634e-05,0.000362830983160761,TRUE,"ENSG00000188060","RAB42",FALSE,TRUE
"ENSG00000143126.8",3950.57946917408,-0.483900669957017,0.12205667428669,-3.96455722544445,7.35323059480161e-05,0.000364368398022204,TRUE,"ENSG00000143126","CELSR2",FALSE,TRUE
"ENSG00000250075.7",58.7471272012094,1.10550878108867,0.279048170166413,3.96171306348073,7.44139360081869e-05,0.000368360912026536,TRUE,"ENSG00000250075","LOC101927237",FALSE,TRUE
"ENSG00000165312.7",132.571428836216,-0.795357821537734,0.201061773241668,-3.95578835655521,7.6282673406226e-05,0.000376842619293584,TRUE,"ENSG00000165312","OTUD1",FALSE,TRUE
"ENSG00000135124.16",257.391672738371,-0.707600968078673,0.178894653982532,-3.955405890149,7.64048210535526e-05,0.000377281430665369,TRUE,"ENSG00000135124","P2RX4",FALSE,TRUE
"ENSG00000134827.8",248.036700865862,1.96757432665046,0.498461263770729,3.94729634910099,7.90386993810156e-05,0.000389720461052063,TRUE,"ENSG00000134827","TCN1",FALSE,TRUE
"ENSG00000103591.13",1405.46859507264,0.647679699553248,0.164083289639372,3.94726178989184,7.90501052946514e-05,0.000389720461052063,TRUE,"ENSG00000103591","AAGAB",FALSE,TRUE
"ENSG00000177045.11",59.3906303501826,-1.16044285724038,0.294010676612518,-3.94694121523264,7.91559818717013e-05,0.000390185806445792,TRUE,"ENSG00000177045","SIX5",FALSE,TRUE
"ENSG00000155846.17",52.3518845497219,-1.07211960196845,0.272835827794664,-3.9295411113504,8.51081253652249e-05,0.000417164906552087,TRUE,"ENSG00000155846","PPARGC1B",FALSE,TRUE
"ENSG00000164332.8",710.21774893891,0.677850484112054,0.172757680188103,3.92370679771802,8.71968489722144e-05,0.000426848618805041,TRUE,"ENSG00000164332","UBLCP1",FALSE,TRUE
"ENSG00000113761.12",755.779160468705,0.490003225677902,0.124911954374664,3.92278888062366,8.75298463792276e-05,0.000428293549670067,TRUE,"ENSG00000113761","ZNF346",FALSE,TRUE
"ENSG00000087074.9",1763.54833854807,-0.604426355791368,0.154337346443173,-3.91626764176561,8.99304083096799e-05,0.000439406805158689,TRUE,"ENSG00000087074","PPP1R15A",FALSE,TRUE
"ENSG00000175073.8",2659.12007875315,-0.434626022297611,0.111097130779912,-3.91212643608793,9.14869895468177e-05,0.000446626913039136,TRUE,"ENSG00000175073","VCPIP1",FALSE,TRUE
"ENSG00000051128.19",160.846504325341,-0.837110333720072,0.214045111067375,-3.91090611481697,9.19505118333525e-05,0.000448760773844155,TRUE,"ENSG00000051128","HOMER3",FALSE,TRUE
