"ensembl_id","symbol","expr_direction","n_dmrs","mean_dmr_logFC","predominant_dmr_direction"
"ENSG00000185442","FAM174B","DOWN",13,4.88922922607492,"Hypermethylated"
"ENSG00000185519","FAM131C","UP",1,5.79431692648243,"Hypermethylated"
"ENSG00000185532","PRKG1","DOWN",1,-4.03955616808826,"Hypomethylated"
"ENSG00000185565","LSAMP","DOWN",3,2.4105044828006,"Hypermethylated"
"ENSG00000185585","OLFML2A","DOWN",2,5.73050328121079,"Hypermethylated"
"ENSG00000185619","PCGF3","DOWN",18,3.74478169894294,"Hypermethylated"
"ENSG00000185621","LMLN","DOWN",4,3.20698072549418,"Hypermethylated"
"ENSG00000185630","PBX1","DOWN",2,3.84191304202343,"Hypermethylated"
"ENSG00000185658","BRWD1","DOWN",1,-1.68774028030213,"Hypomethylated"
"ENSG00000185662","SMIM23","UP",1,6.02443991546715,"Hypermethylated"
"ENSG00000185666","SYN3","UP",2,4.61541875353787,"Hypermethylated"
"ENSG00000185745","IFIT1","UP",1,2.70263956957554,"Hypermethylated"
"ENSG00000185760","KCNQ5","DOWN",3,2.84121734121464,"Hypermethylated"
"ENSG00000185774","KCNIP4","DOWN",3,2.44279059034209,"Hypermethylated"
"ENSG00000185869","ZNF829","UP",3,4.64689837318097,"Hypermethylated"
"ENSG00000185896","LAMP1","UP",1,5.52816235734985,"Hypermethylated"
"ENSG00000185917","SETD4","UP",3,3.76498803096889,"Hypermethylated"
"ENSG00000185924","RTN4RL1","UP",6,5.42006182979753,"Hypermethylated"
"ENSG00000185942","NKAIN3","DOWN",4,0.760386341507045,"Hypermethylated"
"ENSG00000185963","BICD2","UP",4,4.06051272898365,"Hypermethylated"
"ENSG00000185972","CCIN","DOWN",2,4.97796055461054,"Hypermethylated"
"ENSG00000186007","LEMD1","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000186017","ZNF566","UP",3,5.67902021114372,"Hypermethylated"
"ENSG00000186020","ZNF529","UP",2,3.38572572130172,"Hypermethylated"
"ENSG00000186063","AIDA","UP",3,4.91913219971549,"Hypermethylated"
"ENSG00000186088","GSAP","DOWN",1,-2.23521807527026,"Hypomethylated"
"ENSG00000186111","PIP5K1C","UP",11,5.47123891761086,"Hypermethylated"
"ENSG00000186153","WWOX","UP",1,5.43010314634596,"Hypermethylated"
"ENSG00000186174","BCL9L","DOWN",2,5.62238617773079,"Hypermethylated"
"ENSG00000186185","KIF18B","DOWN",5,4.43506954780866,"Hypermethylated"
"ENSG00000186187","ZNRF1","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000186300","ZNF555","UP",1,5.62545099466521,"Hypermethylated"
"ENSG00000186340","THBS2","UP",7,4.50939579222006,"Hypermethylated"
"ENSG00000186350","RXRA","DOWN",7,5.61283449566243,"Hypermethylated"
"ENSG00000186417","GLDN","DOWN",4,5.12796102781977,"Hypermethylated"
"ENSG00000186501","TMEM222","UP",2,4.90456557245609,"Hypermethylated"
"ENSG00000186522","SEPTIN10","DOWN",1,5.6254126256071,"Hypermethylated"
"ENSG00000186532","SMYD4","UP",4,5.44825140579557,"Hypermethylated"
"ENSG00000186567","CEACAM19","DOWN",1,6.29252105866604,"Hypermethylated"
"ENSG00000186575","NF2","DOWN",2,5.61864078455979,"Hypermethylated"
"ENSG00000186635","ARAP1","UP",7,5.74891338528392,"Hypermethylated"
"ENSG00000186684","CYP27C1","DOWN",3,4.20717112194185,"Hypermethylated"
"ENSG00000186716","BCR","DOWN",10,5.1557265947625,"Hypermethylated"
"ENSG00000186815","TPCN1","DOWN",2,5.61302548962393,"Hypermethylated"
"ENSG00000186918","ZNF395","DOWN",2,3.95935166589365,"Hypermethylated"
"ENSG00000186951","PPARA","UP",2,5.61634831388034,"Hypermethylated"
"ENSG00000186994","KANK3","UP",2,5.82769859560979,"Hypermethylated"
"ENSG00000187079","TEAD1","UP",1,3.45471784233388,"Hypermethylated"
"ENSG00000187098","MITF","DOWN",5,0.325204714690416,"Hypermethylated"
"ENSG00000187109","NAP1L1","DOWN",1,5.42350643738492,"Hypermethylated"
"ENSG00000187147","RNF220","UP",9,3.75338209048014,"Hypermethylated"
"ENSG00000187164","SHTN1","DOWN",1,-2.17404473504234,"Hypomethylated"
"ENSG00000187231","SESTD1","DOWN",2,0.97907558492307,"Hypermethylated"
"ENSG00000187239","FNBP1","UP",7,5.39789218071232,"Hypermethylated"
"ENSG00000187240","DYNC2H1","DOWN",2,1.00522979864991,"Hypermethylated"
"ENSG00000187257","RSBN1L","DOWN",6,2.64141997485565,"Hypermethylated"
"ENSG00000187416","LHFPL3","UP",1,6.03317827064483,"Hypermethylated"
"ENSG00000187498","COL4A1","DOWN",6,5.38736818738518,"Hypermethylated"
"ENSG00000187531","SIRT7","UP",2,2.80374383301859,"Hypermethylated"
"ENSG00000187535","IFT140","DOWN",6,4.95727563670805,"Hypermethylated"
"ENSG00000187553","CYP26C1","UP",1,3.45477537416122,"Hypermethylated"
"ENSG00000187554","TLR5","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000187605","TET3","DOWN",7,4.51547029749572,"Hypermethylated"
"ENSG00000187607","ZNF286A","DOWN",1,5.52797152180383,"Hypermethylated"
"ENSG00000187634","SAMD11","DOWN",1,6.16862210026361,"Hypermethylated"
"ENSG00000187678","SPRY4","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000187720","THSD4","UP",10,5.27556222043433,"Hypermethylated"
"ENSG00000187735","TCEA1","UP",3,1.1806661135769,"Hypermethylated"
"ENSG00000187741","FANCA","DOWN",9,5.42943019989916,"Hypermethylated"
"ENSG00000187775","DNAH17","UP",14,4.93348670284238,"Hypermethylated"
"ENSG00000187790","FANCM","DOWN",1,5.64634394828255,"Hypermethylated"
"ENSG00000187808","SOWAHD","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000187955","COL14A1","DOWN",7,2.87723636195949,"Hypermethylated"
"ENSG00000187957","DNER","DOWN",3,4.54929351948822,"Hypermethylated"
"ENSG00000188001","TPRG1","DOWN",4,2.77103835907037,"Hypermethylated"
"ENSG00000188039","NWD1","DOWN",11,5.18584216291328,"Hypermethylated"
"ENSG00000188112","C6orf132","UP",1,5.80260209388105,"Hypermethylated"
"ENSG00000188157","AGRN","DOWN",2,4.61555289553656,"Hypermethylated"
"ENSG00000188167","TMPPE","DOWN",1,5.52817784090632,"Hypermethylated"
"ENSG00000188227","ZNF793","UP",1,5.6254126256071,"Hypermethylated"
"ENSG00000188263","IL17REL","UP",1,6.55796186552634,"Hypermethylated"
"ENSG00000188343","CIBAR1","DOWN",1,-1.03133683248407,"Hypomethylated"
"ENSG00000188419","CHM","UP",1,-2.12489339675214,"Hypomethylated"
"ENSG00000188501","LCTL","DOWN",5,4.03523267740266,"Hypermethylated"
"ENSG00000188517","COL25A1","UP",1,5.72814580209256,"Hypermethylated"
"ENSG00000188522","FAM83G","DOWN",6,3.60305172887399,"Hypermethylated"
"ENSG00000188554","NBR1","DOWN",5,5.18242685042258,"Hypermethylated"
"ENSG00000188612","SUMO2","UP",4,4.60447038344086,"Hypermethylated"
"ENSG00000188641","DPYD","DOWN",3,0.125282294348457,"Hypermethylated"
"ENSG00000188659","SAXO2","UP",1,2.93257639671623,"Hypermethylated"
"ENSG00000188676","IDO2","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000188710","QRFP","UP",1,5.52799070756349,"Hypermethylated"
"ENSG00000188729","OSTN","UP",1,3.31257304412651,"Hypermethylated"
"ENSG00000188735","TMEM120B","UP",2,3.07506484962644,"Hypermethylated"
"ENSG00000188779","SKOR1","UP",4,3.61805939857093,"Hypermethylated"
"ENSG00000188783","PRELP","DOWN",1,5.71672409452293,"Hypermethylated"
"ENSG00000188786","MTF1","UP",2,2.23549367741543,"Hypermethylated"
"ENSG00000188807","TMEM201","DOWN",4,5.65812442986972,"Hypermethylated"
"ENSG00000188825","LINC00910","DOWN",2,5.20761131494003,"Hypermethylated"
"ENSG00000188827","SLX4","UP",2,4.42030105884701,"Hypermethylated"
"ENSG00000188868","ZNF563","UP",1,2.41319820336094,"Hypermethylated"
"ENSG00000188878","FBF1","UP",7,4.46090383466894,"Hypermethylated"
"ENSG00000188883","KLRG2","UP",6,3.96458841546053,"Hypermethylated"
"ENSG00000188897","LOC400499","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000188916","INSYN2A","DOWN",3,2.31593026169252,"Hypermethylated"
"ENSG00000188981","MSANTD1","UP",1,5.96030695057071,"Hypermethylated"
"ENSG00000188993","LRRC66","UP",1,5.52799070756349,"Hypermethylated"
"ENSG00000188994","ZNF292","DOWN",3,-0.23141958517514,"Hypomethylated"
"ENSG00000188997","KCTD21","UP",3,5.93725683906159,"Hypermethylated"
"ENSG00000189195","BTBD8","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000189223","PAX8-AS1","UP",1,5.80258291143102,"Hypermethylated"
"ENSG00000189283","FHIT","UP",3,-3.28081088607064,"Hypomethylated"
"ENSG00000189308","LIN54","UP",1,-2.70049721955843,"Hypomethylated"
"ENSG00000189339","SLC35E2B","DOWN",7,5.42559910261478,"Hypermethylated"
"ENSG00000189350","TOGARAM2","UP",2,4.87407562535205,"Hypermethylated"
"ENSG00000189403","HMGB1","DOWN",1,5.72814934207925,"Hypermethylated"
"ENSG00000196083","IL1RAP","DOWN",6,-0.305403914613155,"Hypomethylated"
"ENSG00000196110","ZNF699","DOWN",2,5.52806961411388,"Hypermethylated"
"ENSG00000196155","PLEKHG4","UP",1,5.61311762269746,"Hypermethylated"
"ENSG00000196188","CTSE","DOWN",1,5.80256372923548,"Hypermethylated"
"ENSG00000196199","MPHOSPH8","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000196204","RNF216P1","DOWN",1,-1.93827387807418,"Hypomethylated"
"ENSG00000196208","GREB1","UP",2,5.47572938522905,"Hypermethylated"
"ENSG00000196214","ZNF766","UP",4,5.7717712862414,"Hypermethylated"
"ENSG00000196218","RYR1","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000196220","SRGAP3","DOWN",4,3.51135144748874,"Hypermethylated"
"ENSG00000196235","SUPT5H","UP",3,6.12645164394296,"Hypermethylated"
"ENSG00000196247","ZNF107","DOWN",3,5.64984910006414,"Hypermethylated"
"ENSG00000196267","ZNF836","UP",2,4.74060702103669,"Hypermethylated"
"ENSG00000196284","SUPT3H","DOWN",4,3.41116086109521,"Hypermethylated"
"ENSG00000196296","ATP2A1","UP",1,6.03313991363385,"Hypermethylated"
"ENSG00000196335","STK31","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000196357","ZNF565","UP",3,4.77277630669497,"Hypermethylated"
"ENSG00000196361","ELAVL3","UP",2,5.47580804088414,"Hypermethylated"
"ENSG00000196391","ZNF774","UP",1,3.91458551691221,"Hypermethylated"
"ENSG00000196405","EVL","UP",4,5.86159922698896,"Hypermethylated"
"ENSG00000196411","EPHB4","DOWN",2,5.76277054092827,"Hypermethylated"
"ENSG00000196417","ZNF765","UP",1,3.91495654342215,"Hypermethylated"
"ENSG00000196418","ZNF124","UP",1,3.03476657260291,"Hypermethylated"
"ENSG00000196422","PPP1R26","DOWN",4,4.47581549129872,"Hypermethylated"
"ENSG00000196437","ZNF569","UP",1,-1.93197469578489,"Hypomethylated"
"ENSG00000196453","ZNF777","UP",8,3.44280209147362,"Hypermethylated"
"ENSG00000196458","ZNF605","UP",1,5.71670491122433,"Hypermethylated"
"ENSG00000196466","ZNF799","UP",3,3.1202002552758,"Hypermethylated"
"ENSG00000196482","ESRRG","DOWN",9,2.44227908185235,"Hypermethylated"
"ENSG00000196498","NCOR2","DOWN",11,5.08190989214148,"Hypermethylated"
"ENSG00000196510","ANAPC7","UP",2,5.70755448971569,"Hypermethylated"
"ENSG00000196511","TPK1","UP",3,1.97158109305213,"Hypermethylated"
"ENSG00000196526","AFAP1","DOWN",15,4.6894062870948,"Hypermethylated"
"ENSG00000196547","MAN2A2","UP",4,5.1741779275148,"Hypermethylated"
"ENSG00000196549","MME","DOWN",1,5.62545099466521,"Hypermethylated"
"ENSG00000196557","CACNA1H","UP",1,5.80260209388105,"Hypermethylated"
"ENSG00000196562","SULF2","UP",10,4.1396170064273,"Hypermethylated"
"ENSG00000196569","LAMA2","DOWN",1,-3.22132240215336,"Hypomethylated"
"ENSG00000196584","XRCC2","DOWN",3,5.26773293593055,"Hypermethylated"
"ENSG00000196586","MYO6","DOWN",3,2.03526968932,"Hypermethylated"
"ENSG00000196588","MRTFA","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000196605","LOC100505555","UP",1,3.70151942341345,"Hypermethylated"
"ENSG00000196605","ZNF846","UP",1,3.70151942341345,"Hypermethylated"
"ENSG00000196632","WNK3","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000196636","SDHAF3","DOWN",1,-2.78418650020735,"Hypomethylated"
"ENSG00000196639","HRH1","UP",3,4.68119683438771,"Hypermethylated"
"ENSG00000196646","ZNF136","UP",2,5.60156249293576,"Hypermethylated"
"ENSG00000196663","TECPR2","UP",1,2.82758292979211,"Hypermethylated"
"ENSG00000196684","HSH2D","UP",1,5.80258291143102,"Hypermethylated"
"ENSG00000196689","TRPV1","UP",10,4.54467681678523,"Hypermethylated"
"ENSG00000196705","ZNF431","UP",1,6.16923864509513,"Hypermethylated"
"ENSG00000196730","DAPK1","DOWN",2,4.48996056692108,"Hypermethylated"
"ENSG00000196739","COL27A1","DOWN",11,5.36013717210217,"Hypermethylated"
"ENSG00000196776","CD47","DOWN",1,-3.19653740521481,"Hypomethylated"
"ENSG00000196781","TLE1","UP",2,0.480469561846795,"Hypermethylated"
"ENSG00000196782","MAML3","UP",2,1.55691444519674,"Hypermethylated"
"ENSG00000196843","ARID5A","UP",1,6.16867962802106,"Hypermethylated"
"ENSG00000196865","NHLRC2","DOWN",3,0.00591430976157007,"Hypermethylated"
"ENSG00000196872","CRACDL","UP",4,5.49999005180495,"Hypermethylated"
"ENSG00000196878","LAMB3","UP",1,5.88358056434996,"Hypermethylated"
"ENSG00000196923","PDLIM7","DOWN",1,3.75883066350086,"Hypermethylated"
"ENSG00000196932","TMEM26","DOWN",1,5.6254126256071,"Hypermethylated"
"ENSG00000196935","SRGAP1","DOWN",1,-3.80233792468027,"Hypomethylated"
"ENSG00000196967","ZNF585A","UP",1,5.71676246188377,"Hypermethylated"
"ENSG00000196975","ANXA4","UP",2,1.25893820707991,"Hypermethylated"
"ENSG00000197024","ZNF398","UP",13,3.78083175663249,"Hypermethylated"
"ENSG00000197043","ANXA6","UP",1,5.71672409452293,"Hypermethylated"
"ENSG00000197045","GMFB","DOWN",1,-3.92582758138144,"Hypomethylated"
"ENSG00000197050","ZNF420","UP",1,5.62545099466521,"Hypermethylated"
"ENSG00000197063","MAFG","UP",2,4.29388493535344,"Hypermethylated"
"ENSG00000197070","ARRDC1","UP",11,3.94730038259104,"Hypermethylated"
"ENSG00000197081","IGF2R","UP",10,4.08856786451716,"Hypermethylated"
"ENSG00000197102","DYNC1H1","DOWN",3,5.08508780681896,"Hypermethylated"
"ENSG00000197114","ZGPAT","DOWN",5,5.14848515474175,"Hypermethylated"
"ENSG00000197128","ZNF772","DOWN",2,4.40332066002776,"Hypermethylated"
"ENSG00000197150","ABCB8","UP",11,3.720246276134,"Hypermethylated"
"ENSG00000197157","SND1","DOWN",15,3.3705970214859,"Hypermethylated"
"ENSG00000197180","ATP6AP1-DT","UP",1,5.43011905667136,"Hypermethylated"
"ENSG00000197183","NOL4L","DOWN",17,5.38116491378192,"Hypermethylated"
"ENSG00000197256","KANK2","DOWN",4,4.99389237330819,"Hypermethylated"
"ENSG00000197299","BLM","UP",6,4.83373521024606,"Hypermethylated"
"ENSG00000197312","DDI2","DOWN",1,5.52049834707153,"Hypermethylated"
"ENSG00000197323","TRIM33","DOWN",2,-0.312503599758095,"Hypomethylated"
"ENSG00000197362","ZNF786","UP",6,2.77724828621199,"Hypermethylated"
"ENSG00000197381","ADARB1","DOWN",8,5.58805990184058,"Hypermethylated"
"ENSG00000197405","C5AR1","DOWN",3,5.52217454312811,"Hypermethylated"
"ENSG00000197415","VEPH1","DOWN",1,5.88358056434996,"Hypermethylated"
"ENSG00000197416","FABP12","UP",1,-1.96105481295857,"Hypomethylated"
"ENSG00000197417","SHPK","UP",11,4.01503225518816,"Hypermethylated"
"ENSG00000197451","HNRNPAB","UP",1,3.38538655328875,"Hypermethylated"
"ENSG00000197461","PDGFA","UP",3,4.82444391796302,"Hypermethylated"
"ENSG00000197467","COL13A1","DOWN",5,5.79757730224285,"Hypermethylated"
"ENSG00000197496","SLC2A10","DOWN",1,2.7648501785397,"Hypermethylated"
"ENSG00000197548","ATG7","DOWN",4,3.5435798859804,"Hypermethylated"
"ENSG00000197555","SIPA1L1","DOWN",3,5.54985247048527,"Hypermethylated"
"ENSG00000197558","SSPOP","DOWN",2,5.85583473020135,"Hypermethylated"
"ENSG00000197566","ZNF624","UP",2,5.83850593089752,"Hypermethylated"
"ENSG00000197568","ANKRD13C-DT","UP",1,5.52817220244896,"Hypermethylated"
"ENSG00000197586","ENTPD6","UP",1,5.8025445472944,"Hypermethylated"
"ENSG00000197608","ZNF841","UP",1,2.87969425104038,"Hypermethylated"
"ENSG00000197694","SPTAN1","DOWN",10,5.45897917274678,"Hypermethylated"
"ENSG00000197712","FAM114A1","DOWN",1,5.52818003161193,"Hypermethylated"
"ENSG00000197724","PHF2","DOWN",4,4.8928240947623,"Hypermethylated"
"ENSG00000197748","CFAP43","UP",1,5.52052076106607,"Hypermethylated"
"ENSG00000197776","KLHDC1","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000197780","TAF13","UP",1,2.87969658145089,"Hypermethylated"
"ENSG00000197798","FAM118B","UP",1,5.52816657520844,"Hypermethylated"
"ENSG00000197816","CCDC180","DOWN",1,5.94308432235564,"Hypermethylated"
"ENSG00000197857","ZNF44","UP",1,5.62545099466521,"Hypermethylated"
"ENSG00000197860","SGTB","UP",1,5.52799070756349,"Hypermethylated"
"ENSG00000197879","MYO1C","DOWN",5,5.0875911046977,"Hypermethylated"
"ENSG00000197892","KIF13B","DOWN",2,5.67108754459407,"Hypermethylated"
"ENSG00000197905","TEAD4","DOWN",2,5.62929498293611,"Hypermethylated"
"ENSG00000197959","DNM3","UP",2,-2.79787581457457,"Hypomethylated"
"ENSG00000197969","VPS13A","DOWN",4,5.22862139320385,"Hypermethylated"
"ENSG00000197971","MBP","DOWN",2,5.8047997775106,"Hypermethylated"
"ENSG00000198039","ZNF273","DOWN",4,4.17640791942598,"Hypermethylated"
"ENSG00000198055","GRK6","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000198060","MARCHF5","UP",2,5.52445953149601,"Hypermethylated"
"ENSG00000198162","MAN1A2","UP",4,0.44836441160092,"Hypermethylated"
"ENSG00000198171","DDRGK1","UP",4,5.18863349754896,"Hypermethylated"
"ENSG00000198176","TFDP1","DOWN",8,5.36325844748957,"Hypermethylated"
"ENSG00000198182","ZNF607","UP",1,-1.91533665537094,"Hypomethylated"
"ENSG00000198216","CACNA1E","UP",1,5.88359974518812,"Hypermethylated"
"ENSG00000198265","HELZ","UP",2,4.40444648659716,"Hypermethylated"
"ENSG00000198270","TMEM116","UP",1,5.71288362999272,"Hypermethylated"
"ENSG00000198301","SDAD1","UP",2,4.79890768847144,"Hypermethylated"
"ENSG00000198331","HYLS1","DOWN",1,6.23190995350817,"Hypermethylated"
"ENSG00000198346","ZNF813","UP",1,-2.39857333502749,"Hypomethylated"
"ENSG00000198363","ASPH","DOWN",2,3.12746889204018,"Hypermethylated"
"ENSG00000198373","WWP2","DOWN",20,4.00572954360877,"Hypermethylated"
"ENSG00000198380","GFPT1","DOWN",1,2.70413176307918,"Hypermethylated"
"ENSG00000198382","UVRAG","UP",1,5.43010186000546,"Hypermethylated"
"ENSG00000198431","TXNRD1","UP",1,5.80258291143102,"Hypermethylated"
"ENSG00000198453","ZNF568","UP",5,1.76707574200801,"Hypermethylated"
"ENSG00000198478","SH3BGRL2","DOWN",1,6.03313991363385,"Hypermethylated"
"ENSG00000198496","NBR2","UP",3,3.09868032703264,"Hypermethylated"
"ENSG00000198513","ATL1","DOWN",2,-0.0919416768026946,"Hypomethylated"
"ENSG00000198515","CNGA1","UP",1,6.09962636653765,"Hypermethylated"
"ENSG00000198538","ZNF28","DOWN",4,2.43556013684704,"Hypermethylated"
"ENSG00000198551","ZNF627","UP",3,3.2764117518158,"Hypermethylated"
"ENSG00000198586","TLK1","DOWN",1,3.38540573166709,"Hypermethylated"
"ENSG00000198597","ZNF536","UP",5,4.692921592792,"Hypermethylated"
"ENSG00000198604","BAZ1A","DOWN",2,3.38364530614742,"Hypermethylated"
"ENSG00000198625","MDM4","DOWN",3,4.30823023849475,"Hypermethylated"
"ENSG00000198626","RYR2","UP",3,1.98686191045113,"Hypermethylated"
"ENSG00000198646","NCOA6","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000198691","ABCA4","UP",6,4.56942245298032,"Hypermethylated"
"ENSG00000198720","ANKRD13B","UP",4,4.41746189102386,"Hypermethylated"
"ENSG00000198722","UNC13B","UP",2,-2.28248714263594,"Hypomethylated"
"ENSG00000198729","PPP1R14C","UP",3,2.12929500882201,"Hypermethylated"
"ENSG00000198740","ZNF652","DOWN",4,4.98722284042674,"Hypermethylated"
"ENSG00000198742","SMURF1","DOWN",8,4.54448956633192,"Hypermethylated"
"ENSG00000198768","APCDD1L","UP",6,4.34354127329653,"Hypermethylated"
"ENSG00000198792","TMEM184B","UP",3,5.55812335255241,"Hypermethylated"
"ENSG00000198794","SCAMP5","UP",5,5.2083307431389,"Hypermethylated"
"ENSG00000198799","LRIG2","DOWN",2,4.8579406466967,"Hypermethylated"
"ENSG00000198815","FOXJ3","UP",1,2.70413176307918,"Hypermethylated"
"ENSG00000198821","CD247","UP",3,5.64172019601978,"Hypermethylated"
"ENSG00000198825","INPP5F","UP",1,2.17638746823052,"Hypermethylated"
"ENSG00000198836","OPA1","DOWN",2,-0.182241856903075,"Hypomethylated"
"ENSG00000198837","DENND4B","DOWN",1,5.63071714886287,"Hypermethylated"
"ENSG00000198838","RYR3","UP",3,1.8922906941761,"Hypermethylated"
"ENSG00000198846","TOX","DOWN",3,-1.68926069257394,"Hypomethylated"
"ENSG00000198853","RUSC2","DOWN",3,3.35567900335396,"Hypermethylated"
"ENSG00000198855","FICD","UP",1,5.71670491122433,"Hypermethylated"
"ENSG00000198873","GRK5","UP",18,4.83425381941087,"Hypermethylated"
"ENSG00000198874","TYW1","UP",2,6.15127901975321,"Hypermethylated"
"ENSG00000198879","SFMBT2","DOWN",2,4.71956738236855,"Hypermethylated"
"ENSG00000198887","SMC5","DOWN",1,5.96030695057071,"Hypermethylated"
"ENSG00000198901","PRC1","DOWN",5,4.33000625335542,"Hypermethylated"
"ENSG00000198909","MAP3K3","UP",6,4.87701339520354,"Hypermethylated"
"ENSG00000198915","RASGEF1A","DOWN",2,5.57682066780099,"Hypermethylated"
"ENSG00000198925","ATG9A","DOWN",4,4.59223899096517,"Hypermethylated"
"ENSG00000198937","CCDC167","UP",1,3.50566401156984,"Hypermethylated"
"ENSG00000198945","L3MBTL3","DOWN",3,2.44493951094034,"Hypermethylated"
"ENSG00000198947","DMD","DOWN",1,-2.42699608896629,"Hypomethylated"
"ENSG00000198951","NAGA","DOWN",1,6.51226650342151,"Hypermethylated"
"ENSG00000198954","KIFBP","DOWN",2,5.4826798888311,"Hypermethylated"
"ENSG00000198959","TGM2","UP",3,4.40871626247712,"Hypermethylated"
"ENSG00000203485","INF2","DOWN",2,5.53492674575589,"Hypermethylated"
"ENSG00000203645","LINC00501","UP",4,4.48307522442112,"Hypermethylated"
"ENSG00000203666","EFCAB2","UP",7,3.57359531774953,"Hypermethylated"
"ENSG00000203705","TATDN3","UP",1,5.52799070756349,"Hypermethylated"
